-0.74999998,-1.8001277
-1.799999952,-1.7975549
-1.799999952,-1.7966357
-1.799999952,-1.8022171
-1.799999952,-1.7992257
-1.799999952,-1.7994063
-1.799999952,-1.7981968
-1.799999952,-1.799108
-1.799999952,-1.801603
-1.799999952,-1.8033165
-1.799999952,-1.8011612
-1.799999952,-1.7961943
-1.799999952,-1.8002696
-1.799999952,-1.8015845
-1.799999952,-1.8008466
-1.799999952,-1.7961012
-1.799999952,-1.8009878
-1.799999952,-1.8021802
-1.799999952,-1.7991642
-1.799999952,-1.7993824
-1.799999952,-1.7997636
-1.799999952,-1.7984897
-1.799999952,-1.7986636
-1.799999952,-1.799773
-1.799999952,-1.7979026
-1.799999952,-1.798778
-1.799999952,-1.8004574
-1.799999952,-1.801467
-1.799999952,-1.8008631
-1.799999952,-1.800481
-1.799999952,-1.7989756
-1.799999952,-1.8001984
-1.799999952,-1.799038
-1.799999952,-1.8015541
-1.799999952,-1.800648
-1.799999952,-1.7992374
-1.799999952,-1.7999122
-1.799999952,-1.8005236
-1.799999952,-1.8021386
-1.799999952,-1.798727
-1.799999952,-1.7987903
-1.799999952,-1.7981796
-1.799999952,-1.7974452
-1.799999952,-1.7994534
-1.799999952,-1.7980654
-1.799999952,-1.80117
-1.799999952,-1.8014197
-1.799999952,-1.7999117
-1.799999952,-1.7996732
-1.799999952,-1.8009739
-1.799999952,-1.7998995
-1.799999952,-1.8028163
-1.799999952,-1.8032656
-1.799999952,-1.7976251
-1.799999952,-1.8004186
-1.799999952,-1.7988834
-1.799999952,-1.8012035
-1.799999952,-1.7995796
-1.799999952,-1.8008137
-1.799999952,-1.7985255
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
