3.819571098,11.2250595
10.64857602,11.238722
11.00844646,11.101041
10.51131908,11.054794
11.58836571,11.319905
11.14728721,10.408023
10.85134466,10.995279
10.66306567,11.456834
10.73725526,11.692464
10.19174488,11.377438
10.54676334,11.07325
11.04112085,10.960014
10.72723603,11.359493
10.1126229,11.782721
10.42051737,11.109397
10.45518311,10.691691
10.84912014,10.361922
11.08788586,11.011929
11.170602,10.988747
10.86460447,11.445938
11.09069443,12.346003
10.5731504,11.071758
11.10537283,10.624508
10.79270458,11.27044
10.93316023,11.23888
11.02296241,10.592258
10.41848675,11.286935
11.51236439,10.741712
10.76697103,11.292783
10.9626615,10.434161
10.66085251,11.28052
10.61497466,10.328581
9.970881144,11.385827
10.04448366,11.242816
10.9856046,11.18658
10.73115921,10.546537
10.75089637,11.338508
10.7274402,11.277064
10.7457281,10.286185
10.31153711,11.358278
11.04083761,11.547255
10.74938075,10.32233
10.78613194,10.904909
10.86259627,10.863704
10.6892391,10.657792
10.76108901,11.023966
10.95255931,11.621497
10.81247306,10.721324
10.67712839,10.648069
10.68256418,11.093214
10.26197243,11.546648
10.40775156,11.115468
10.50549118,10.721246
10.22480432,11.2351465
10.05037165,10.868598
10.60453963,10.65862
10.57006033,11.633108
10.4123563,10.929086
10.58651169,11.158869
10.59918968,11.274595
10.55065918,
10.39561049,
10.61959203,
10.22838807,
10.40821258,
10.39258703,
10.42975052,
10.51468658,
10.60546486,
10.28084071,
10.25080188,
10.46655536,
10.52811058,
10.79186471,
10.7756629,
10.69637791,
10.69147714,
10.49884319,
10.87612875,
11.04281871,
11.3061014,
10.86246435,
10.94922741,
11.01105467,
10.71248523,
10.87858152,
11.07137092,
10.81329687,
11.08478967,
10.68922106,
10.84643277,
10.74618713,
11.15583221,
10.80432216,
10.72411251,
10.52602911,
10.9030625,
10.70857056,
10.35994776,
10.43345054,
10.87694081,
10.70364658,
10.92309729,
10.85636258,
10.88504259,
10.97186534,
11.16052739,
10.99126514,
10.69476803,
10.63675213,
10.40697567,
10.86096327,
10.73546696,
10.61692588,
10.37266032,
10.73545535,
10.43548274,
10.47151645,
10.67601689,
10.38770461,
10.36422658,
10.36899344,
10.46584209,
10.69545118,
10.4999667,
10.53887057,
10.27222721,
10.60933208,
10.45459183,
10.64031482,
10.39544392,
10.72631081,
10.54502289,
10.28178477,
10.54986978,
10.53015176,
10.61113977,
10.78471669,
10.7633508,
10.42243298,
10.21689868,
10.29599484,
10.61729431,
10.57895374,
11.00692161,
10.82030376,
10.75642546,
10.87734095,
11.15812635,
11.19758662,
11.35342399,
11.27814396,
11.10418653,
11.25379817,
11.41087556,
11.2276245,
11.31063223,
11.2301987,
10.96317434,
11.08008591,
11.06442761,
11.32418489,
10.51874582,
10.98536841,
11.1543808,
11.22505951,
