-1.799999952,-1.798541
-1.799999952,-1.7971243
-1.799999952,-1.7989832
-1.799999952,-1.8020357
-1.799999952,-1.8011432
-1.799999952,-1.799271
-1.799999952,-1.8016531
-1.799999952,-1.7992543
-1.799999952,-1.8019595
-1.799999952,-1.7994545
-1.799999952,-1.7983723
-1.799999952,-1.7986493
-1.799999952,-1.800086
-1.799999952,-1.7993742
-1.799999952,-1.8015369
-1.799999952,-1.8026909
-1.799999952,-1.7991481
-1.799999952,-1.7998408
-1.799999952,-1.8003924
-1.799999952,-1.799065
-1.799999952,-1.8011692
-1.799999952,-1.8016071
-1.799999952,-1.8008571
-1.799999952,-1.8003742
-1.799999952,-1.8014721
-1.799999952,-1.8007917
-1.799999952,-1.8004296
-1.799999952,-1.7987846
-1.799999952,-1.7989812
-1.799999952,-1.7980739
-1.799999952,-1.7982299
-1.799999952,-1.8004627
-1.799999952,-1.7985739
-1.799999952,-1.8008238
-1.799999952,-1.8017642
-1.799999952,-1.7987534
-1.799999952,-1.8016362
-1.799999952,-1.8016593
-1.799999952,-1.800799
-1.799999952,-1.8003279
-1.799999952,-1.7998066
-1.799999952,-1.8026595
-1.799999952,-1.8016934
-1.799999952,-1.7970989
-1.799999952,-1.8005205
-1.799999952,-1.7996386
-1.799999952,-1.799577
-1.799999952,-1.8011864
-1.799999952,-1.7971592
-1.799999952,-1.8012615
-1.799999952,-1.8023213
-1.799999952,-1.7977278
-1.799999952,-1.8005182
-1.799999952,-1.7993813
-1.799999952,-1.8017827
-1.799999952,-1.7993563
-1.799999952,-1.8010314
-1.799999952,-1.7983199
-1.799999952,-1.7988887
-1.799999952,-1.800767
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.799999952,
-1.79854095,
-1.79854095,
